len	idea	target	title
9	Online Precedence Constraints	Minimalistic Predictions to Schedule Jobs	Minimalistic Predictions to Schedule Jobs with Online Precedence Constraints
8	Minimum Violation Permutations	Speeding Up Bellman Ford	Speeding Up Bellman Ford via Minimum Violation Permutations
9	Who Needs to Know? Minimal Knowledge	Optimal Coordination	Who Needs to Know? Minimal Knowledge for Optimal Coordination
6	Target-based Surrogates	Stochastic Optimization	Target-based Surrogates for Stochastic Optimization
5	Polyhedral Descriptions	Cluster Explanation	Cluster Explanation via Polyhedral Descriptions
9	Pre-training	CTC Meets Optimal Transport	Pre-training for Speech Translation: CTC Meets Optimal Transport
5			Bootstrapped Representations in Reinforcement Learning
6	Unknown User Manipulations	Strategic Classification	Strategic Classification with Unknown User Manipulations
9	Hindsight Observability	Learning in POMDPs is Sample-Efficient	Learning in POMDPs is Sample-Efficient with Hindsight Observability
10			Towards Deep Attention in Graph Neural Networks: Problems and Remedies
8	Relation Graphs	Inductive Knowledge Graph Embedding	InGram: Inductive Knowledge Graph Embedding via Relation Graphs
10	Noninformative Priors for Pareto Bandits	Optimality of Thompson Sampling	Optimality of Thompson Sampling with Noninformative Priors for Pareto Bandits
8	Conditional Graph Information Bottleneck	Molecular Relational Learning	Conditional Graph Information Bottleneck for Molecular Relational Learning
10	Score-based Out-of-distribution Generation	Exploring Chemical Space	Exploring Chemical Space with Score-based Out-of-distribution Generation
9	Screenshot Parsing as Pretraining	Visual Language Understanding	Pix2Struct: Screenshot Parsing as Pretraining for Visual Language Understanding
12	Learnable Rounding based on Element-wise Division	Post-Training Quantization	FlexRound: Learnable Rounding based on Element-wise Division for Post-Training Quantization
11	Co-evolving Contrastive Diffusion Models	Mixed-type Tabular Synthesis	CoDi: Co-evolving Contrastive Diffusion Models for Mixed-type Tabular Synthesis
8			Minimizing Trajectory Curvature of ODE-based Generative Models
17	Temporal-Spatial Random Effects for High-Cardinality Categorical Features	H-Likelihood Approach to Deep Neural Networks	H-Likelihood Approach to Deep Neural Networks with Temporal-Spatial Random Effects for High-Cardinality Categorical Features
13	On the Importance of Feature Decorrelation	Unsupervised Representation Learning in Reinforcement Learning	On the Importance of Feature Decorrelation for Unsupervised Representation Learning in Reinforcement Learning
9	Homomorphic Encryption	Efficient Privacy-preserving Transfer Learning	HETAL: Efficient Privacy-preserving Transfer Learning with Homomorphic Encryption
7			QASA: Advanced Question Answering on Scientific Articles
8			Demystifying Disagreement-on-the-Line in High Dimensions
13	Machine-Representable Parameters	On the Correctness of Automatic Differentiation for Neural Networks	On the Correctness of Automatic Differentiation for Neural Networks with Machine-Representable Parameters
9	impurity of probability output	Implicit Jacobian regularization weighted	Implicit Jacobian regularization weighted with impurity of probability output
10	Unsupervised Skill Discovery	Learning Shared Structures across Changing Environments	Unsupervised Skill Discovery for Learning Shared Structures across Changing Environments
6	Generalization Analysis	Contrastive Representation Learning	Generalization Analysis for Contrastive Representation Learning
5	Iterative Inversion	Learning Control	Learning Control by Iterative Inversion
10	Sampling-Based Accuracy Testing of Posterior Estimators	General Inference	Sampling-Based Accuracy Testing of Posterior Estimators for General Inference
7	Speculative Decoding	Fast Inference from Transformers	Fast Inference from Transformers via Speculative Decoding
12	Efficient Rate Optimal Regret	Adversarial Contextual MDPs Using Online Function Approximation	Efficient Rate Optimal Regret for Adversarial Contextual MDPs Using Online Function Approximation
10	A Translation Based Approach	Global Counterfactual Explanations	GLOBE-CE: A Translation Based Approach for Global Counterfactual Explanations
9	Topologically Important Path Sampling	Anytime Neural Networks	TIPS: Topologically Important Path Sampling for Anytime Neural Networks
10			MAHALO: Unifying Offline Reinforcement Learning and Imitation Learning from Observations
9			Internet Explorer: Targeted Representation Learning on the Open Web
9	Prototype-oriented unsupervised anomaly detection	multivariate time series	Prototype-oriented unsupervised anomaly detection for multivariate time series
7	Learning Preconditioners	Conjugate Gradient PDE Solvers	Learning Preconditioners for Conjugate Gradient PDE Solvers
12			Parallel Q-Learning: Scaling Off-policy Reinforcement Learning under Massively Parallel Simulation
11	Minimum Width of Leaky-ReLU Neural Networks	Uniform Universal Approximation	Minimum Width of Leaky-ReLU Neural Networks for Uniform Universal Approximation
6			FAIRER: Fairness as Decision Rationale Alignment
12	Representation Asymmetry and Collaborative Evolution	Improve Multi-Agent Reinforcement Learning	RACE: Improve Multi-Agent Reinforcement Learning with Representation Asymmetry and Collaborative Evolution
7			Adversarial Collaborative Learning on Non-IID Features
11			Near-optimal Conservative Exploration in Reinforcement Learning under Episode-wise Constraints
10			Transformers as Algorithms: Generalization and Stability in In-context Learning
10			Improving Hyperparameter Learning under Approximate Inference in Gaussian Process Models
6			Local Vertex Colouring Graph Neural Networks
17	Fast Convergence and Partial Participation	Analysis of Error Feedback in Federated Non-Convex Optimization	Analysis of Error Feedback in Federated Non-Convex Optimization with Biased Compression: Fast Convergence and Partial Participation
10			How Do Transformers Learn Topic Structure: Towards a Mechanistic Understanding
15	Frozen Image Encoders and Large Language Models	Bootstrapping Language-Image Pre-training	BLIP-2: Bootstrapping Language-Image Pre-training with Frozen Image Encoders and Large Language Models
11	Sublinear Computational Complexity for Online Kernel Regression	Nearly Optimal Algorithms	Nearly Optimal Algorithms with Sublinear Computational Complexity for Online Kernel Regression
9	Neural Networks	Revisiting Weighted Aggregation in Federated Learning	Revisiting Weighted Aggregation in Federated Learning with Neural Networks
10	Distribution-dependent McDiarmid-type Inequalities	Functions of Unbounded Interaction	Distribution-dependent McDiarmid-type Inequalities for Functions of Unbounded Interaction
8	Optimal Convergence Rates	Agnostic Nyström Kernel Learning	Optimal Convergence Rates for Agnostic Nyström Kernel Learning
6	Reconstructive Neuron Pruning	Backdoor Defense	Reconstructive Neuron Pruning for Backdoor Defense
12	Meta Learning of Interface Conditions	Multi-Domain Physics-Informed Neural Networks	Meta Learning of Interface Conditions for Multi-Domain Physics-Informed Neural Networks
7			Deep Anomaly Detection under Labeling Budget Constraints
7			On the Initialization of Graph Neural Networks
8	Convergence Analysis	A Framework	Federated Adversarial Learning: A Framework with Convergence Analysis
12	Bandlimited Random Weights? 19960-19981	How Powerful are Shallow Neural Networks	How Powerful are Shallow Neural Networks with Bandlimited Random Weights? 19960-19981
7	Efficient Quantum Algorithms	Quantum Optimal Control	Efficient Quantum Algorithms for Quantum Optimal Control
10	Exploration via Online Sensitivity Sampling	Low-Switching Policy Gradient	Low-Switching Policy Gradient with Exploration via Online Sensitivity Sampling
6	Hierarchical Diffusion	Offline Decision Making	Hierarchical Diffusion for Offline Decision Making
16			Divide and Conquer Dynamic Programming: An Almost Linear Time Change Point Detection Methodology in High Dimensions
10			Architecture-Agnostic Masked Image Modeling - From ViT back to CNN
6			Learning Antidote Data to Individual Unfairness
8	Measuring and Enhancing Balancing	Recommendation	Propensity Matters: Measuring and Enhancing Balancing for Recommendation
9			GraphCleaner: Detecting Mislabelled Samples in Popular Graph Learning Benchmarks
11	Score Matching-based UnceRtainty quantiFication	Transformer Hawkes Process	SMURF-THP: Score Matching-based UnceRtainty quantiFication for Transformer Hawkes Process
15	Horizon-free Learning	Stochastically Bounded Rewards and Improved Bounds	Horizon-free Learning for Markov Decision Processes and Games: Stochastically Bounded Rewards and Improved Bounds
12	Evaluating Perception from Planning Perspective	Autonomous Driving	Transcendental Idealism of Planner: Evaluating Perception from Planning Perspective for Autonomous Driving
10	Robustness Guarantees	Learning for Edge-Weighted Online Bipartite Matching	Learning for Edge-Weighted Online Bipartite Matching with Robustness Guarantees
12	Straggler-Resilient and Privacy-Preserving Vertical Federated Learning	Split Models	FedVS: Straggler-Resilient and Privacy-Preserving Vertical Federated Learning for Split Models
10	Equilibrium Constraints	Achieving Hierarchy-Free Approximation for Bilevel Programs	Achieving Hierarchy-Free Approximation for Bilevel Programs with Equilibrium Constraints
14			LoSparse: Structured Compression of Large Language Models based on Low-Rank and Sparse Approximation
8			Nesterov Meets Optimism: Rate-Optimal Separable Minimax Optimization
12	Fewer Evaluations	Solving Tensor Network Structure Search	Alternating Local Enumeration (TnALE): Solving Tensor Network Structure Search with Fewer Evaluations
11	a Curriculum	Understanding the Complexity Gains of Single-Task RL	Understanding the Complexity Gains of Single-Task RL with a Curriculum
10			Does a Neural Network Really Encode Symbolic Concepts? 20452-20469
9	Cooperative Open-ended Learning Framework	Zero-Shot Coordination	Cooperative Open-ended Learning Framework for Zero-Shot Coordination
9	Closed-Form Policy Improvement Operators	Offline Reinforcement Learning	Offline Reinforcement Learning with Closed-Form Policy Improvement Operators
5	Knapsacks	Optimal Arms Identification	Optimal Arms Identification with Knapsacks
4			Internally Rewarded Reinforcement Learning
9			Trustworthy Policy Learning under the Counterfactual No-Harm Criterion
7	Graphical Model Priors	Structured Cooperative Learning	Structured Cooperative Learning with Graphical Model Priors
16	Low Complexity Homeomorphic Projection to Ensure Neural-Network Solution Feasibility	Optimization over (Non-)Convex Set	Low Complexity Homeomorphic Projection to Ensure Neural-Network Solution Feasibility for Optimization over (Non-)Convex Set
5			Consistency of Multiple Kernel Clustering
10	A Distribution Optimization Framework	Confidence Bounds of Risk Measures	A Distribution Optimization Framework for Confidence Bounds of Risk Measures
14			Accuracy on the Curve: On the Nonlinear Correlation of ML Performance Between Data Subpopulations
8			AdaptDiffuser: Diffusion Models as Adaptive Self-evolving Planners
10	Coreset and Normalized Value Prediction	Learning Compiler Pass Orders	Learning Compiler Pass Orders using Coreset and Normalized Value Prediction
13	Adversarial Examples	Preventing Painting Imitation from Diffusion Models	Adversarial Example Does Good: Preventing Painting Imitation from Diffusion Models via Adversarial Examples
5	Clustering	Universal Segmentation	CLUSTSEG: Clustering for Universal Segmentation
12	Early Stopping	Conformal Inference is (almost) Free for Neural Networks Trained	Conformal Inference is (almost) Free for Neural Networks Trained with Early Stopping
