len	idea	target	title
8	Local Connectivity-Based Density Estimation	Face Clustering	Local Connectivity-Based Density Estimation for Face Clustering
9			Similarity Metric Learning For RGB-Infrared Group Re-Identification
7	Transforming Events	Unconstrained Rolling Shutter Correction	Transforming Events for Unconstrained Rolling Shutter Correction
8	Real-time Controllable Denoising	Image and Video	Real-time Controllable Denoising for Image and Video
11	Patch-wise High-frequency Augmentation	Transformer-based Person Re-identification	Patch-wise High-frequency Augmentation for Transformer-based Person Re-identification
7	Disentangling Source Feature	Controllable Domain Translation	Disentangling Source Feature for Controllable Domain Translation
9	Context-Based Trit-Plane Coding	Progressive Image Compression	Context-Based Trit-Plane Coding for Progressive Image Compression
7	Perceptual Understanding	Improving Visual Representation Learning	Improving Visual Representation Learning through Perceptual Understanding
7	A Generalized Framework	Video Instance Segmentation	A Generalized Framework for Video Instance Segmentation
8	Instruments as Queries	Audio-Visual Sound Separation	Instruments as Queries for Audio-Visual Sound Separation
7	Temporal Progressive Attention	Early Action Prediction	Temporal Progressive Attention for Early Action Prediction
9	Adaptive Zone-aware Hierarchical Planner	Vision-Language Navigation	Adaptive Zone-aware Hierarchical Planner for Vision-Language Navigation
7	Paired Similarity Representation	Visual Reinforcement Learning	Paired Similarity Representation for Visual Reinforcement Learning
9	Correlational Image Modeling	Self-Supervised Visual Pre-Training	Correlational Image Modeling for Self-Supervised Visual Pre-Training
7	Generalized Decoding	Pixel, Image, and Language	Generalized Decoding for Pixel, Image, and Language
7			One Embedding Space To Bind Them All
8			Unifying Dense Captioning and Open-World Detection Pretraining
8	Category Query Learning	Human-Object Interaction Classification	Category Query Learning for Human-Object Interaction Classification
8	Self-supervised Implicit Glyph Attention	Text Recognition	Self-supervised Implicit Glyph Attention for Text Recognition
9	Learning Segmentation-based Representations	Privacy-Preserving Visual Localization	Learning Segmentation-based Representations for Privacy-Preserving Visual Localization
8			Spatial-temporal Concept based Explanation of 3D ConvNets
8	Fuzzy Positive Learning	Semi-supervised Semantic Segmentation	Fuzzy Positive Learning for Semi-supervised Semantic Segmentation
7			Reducing Semantic Ambiguity in Facial Landmark Detection
9	Large-scale Training Data Search	Object Re-identification	Large-scale Training Data Search for Object Re-identification
9	Ambiguity-Resistant Semi-Supervised Learning	Dense Object Detection	Ambiguity-Resistant Semi-Supervised Learning for Dense Object Detection
8	Towards Effective Visual Representations	Partial-Label Learning	Towards Effective Visual Representations for Partial-Label Learning
8	Deep De-overlapping Network	Cytology Instance Segmentation	Deep De-overlapping Network for Cytology Instance Segmentation
9	Balanced Energy Regularization Loss	Out-of-distribution Detection	Balanced Energy Regularization Loss for Out-of-distribution Detection
8			Improving the Worst Categories in Long-Tailed Learning
9	Curvature-Balanced Feature Manifold Learning	Long-Tailed Classification	Curvature-Balanced Feature Manifold Learning for Long-Tailed Classification
7	An Efficient Tuning Framework	Visual Recognition	An Efficient Tuning Framework for Visual Recognition
7	Capacity Dynamic Distillation	Efficient Image Retrieval	Capacity Dynamic Distillation for Efficient Image Retrieval
9			Diversify-Aggregate-Repeat Training Improves Generalization of Neural Networks
7	Regularization of polynomial networks	image recognition	Regularization of polynomial networks for image recognition
8	Limiting Instantaneous Sharpness	Improving Post-training Quantization	Limiting Instantaneous Sharpness for Improving Post-training Quantization
8	Iterative Distribution Matching	Communication-Efficient Federated Learning	Iterative Distribution Matching for Communication-Efficient Federated Learning
8	Model Hijacking-resilient Federated Learning	Object Detection	Model Hijacking-resilient Federated Learning for Object Detection
7	Polarimetric Coordinate Networks	Neural Scene Representations	Polarimetric Coordinate Networks for Neural Scene Representations
7	Balanced Spherical Grid	Egocentric View Synthesis	Balanced Spherical Grid for Egocentric View Synthesis
7			Efficient Neural Relighting of Articulated Hand Models
7			Bridging Neural View Synthesis and 3D Reconstruction
7			Animatable Human Neural Field from Monocular Video
7	Structured 3D Features	Reconstructing Controllable Avatars	Structured 3D Features for Reconstructing Controllable Avatars
7			4D Instance Segmentation of Close Human Interaction
7			Learning Human Mesh Recovery in 3D Scenes
7			What You Can Reconstruct from a Shadow
9	Paired-Point Lifting	Enhanced Privacy-Preserving Visual Localization	Paired-Point Lifting for Enhanced Privacy-Preserving Visual Localization
7			Latent Neural Scene Representations from Unposed Imagery
7	Perspective Fields	Single Image Camera Calibration	Perspective Fields for Single Image Camera Calibration
8			Visibility-aware Online 3D Scene Reconstruction from Videos
7	Single Domain Generalization	LiDAR Semantic Segmentation	Single Domain Generalization for LiDAR Semantic Segmentation
7			Unsupervised Semantic Segmentation of 3D Point Clouds
7	Domain Adaptive Shape Completion	Real Scans	Domain Adaptive Shape Completion for Real Scans
8	a Pano-style Swin Transformer	Panorama Understanding	a Pano-style Swin Transformer for Panorama Understanding
7	Dense Kernelized Feature Matching	Geometry Estimation	Dense Kernelized Feature Matching for Geometry Estimation
10	Spatio-Temporal Modeling	Multi-Camera 3D Multi-Object Tracking	Spatio-Temporal Modeling for Multi-Camera 3D Multi-Object Tracking
8	Context-aware Pretraining	Efficient Blind Image Decomposition	Context-aware Pretraining for Efficient Blind Image Decomposition
8	Task-aware Image Compression	Accelerating Neural Restoration	Task-aware Image Compression for Accelerating Neural Restoration
9	Cascaded Local Implicit Transformer	Arbitrary-Scale Super-Resolution	Cascaded Local Implicit Transformer for Arbitrary-Scale Super-Resolution
7	A Lightweight MLP	Color Loss Recovery	A Lightweight MLP for Color Loss Recovery
8	Label-Efficient Masked Region Transform	Image Harmonization	Label-Efficient Masked Region Transform for Image Harmonization
7	Regularized Vector Quantization	Tokenized Image Synthesis	Regularized Vector Quantization for Tokenized Image Synthesis
8	An Interleaved Multi-Scale Encoder	Efficient DETR	An Interleaved Multi-Scale Encoder for Efficient DETR
7			Referring Image Segmentation as Sequential Polygon Generation
7	Selective Quad Attention	Scene Graph Generation	Selective Quad Attention for Scene Graph Generation
8	A Unified Approach	Target-based Video Segmentation	A Unified Approach for Target-based Video Segmentation
7			Multimodal Causal Reasoning in Video Question Answering
7			Learning Regular Rearrangements of Objects in Rooms
10	Leveraging per Image-Token Consistency	Vision-Language Pre-training	Leveraging per Image-Token Consistency for Vision-Language Pre-training
8	BEiT Pretraining	Vision and Vision-Language Tasks	BEiT Pretraining for Vision and Vision-Language Tasks
7			Aligning Images to a Joint Semantic Atlas
8	Explicit Visual Prompting	Low-Level Structure Segmentations	Explicit Visual Prompting for Low-Level Structure Segmentations
7			Conditional Regenerative Learning to Enhance Dense Prediction
7	Leveraging Hidden Positives	Unsupervised Semantic Segmentation	Leveraging Hidden Positives for Unsupervised Semantic Segmentation
7			Understanding Imbalanced Semantic Segmentation Through Neural Collapse
8	Balancing Logit Variation	Long-tailed Semantic Segmentation	Balancing Logit Variation for Long-tailed Semantic Segmentation
9	Boundary-enhanced Co-training	Weakly Supervised Semantic Segmentation	Boundary-enhanced Co-training for Weakly Supervised Semantic Segmentation
10	Conflict-Based Cross-View Consistency	Semi-Supervised Semantic Segmentation	Conflict-Based Cross-View Consistency for Semi-Supervised Semantic Segmentation
8			Semi-Supervised Mitochondria Segmentation from A Prototype Perspective
8	Supervised Masked Knowledge Distillation	Few-Shot Transformers	Supervised Masked Knowledge Distillation for Few-Shot Transformers
8	Mutual Knowledge Transfer	Weak-shot Object Detection	Weak-shot Object Detection through Mutual Knowledge Transfer
8	Adaptive Sparse Pairwise Loss	Object Re-Identification	Adaptive Sparse Pairwise Loss for Object Re-Identification
8			Distilling Scale-Aware Knowledge in Small Object Detector
7	Visual prompt tuning	generative transfer learning	Visual prompt tuning for generative transfer learning
7			Upcycling Models under Domain and Category Shift
8	Parameter-Efficient Low Rank Adapter	Dense Predictions	Parameter-Efficient Low Rank Adapter for Dense Predictions
9	Rebalancing Batch Normalization	Exemplar-based Class-Incremental Learning	Rebalancing Batch Normalization for Exemplar-based Class-Incremental Learning
8	Rethinking Feature-based Knowledge Distillation	Face Recognition	Rethinking Feature-based Knowledge Distillation for Face Recognition
9			On the Stability-Plasticity Dilemma of Class-Incremental Learning
7	A Simple Sampling Approach	Bias Mitigation	A Simple Sampling Approach for Bias Mitigation
8	Discriminator-Cooperated Feature Map Distillation	GAN Compression	Discriminator-Cooperated Feature Map Distillation for GAN Compression
7			Benchmarking Neural Network Robustness against Attribute Editing
7	A Versatile Position Embedding	Vision Transformers	A Versatile Position Embedding for Vision Transformers
8	Bias-Eliminating Augmentation Learning	Debiased Federated Learning	Bias-Eliminating Augmentation Learning for Debiased Federated Learning
7	Proximal Splitting Adversarial Attack	Semantic Segmentation	Proximal Splitting Adversarial Attack for Semantic Segmentation
7	Generalized Manifold Adversarial Attack	Face Recognition	Generalized Manifold Adversarial Attack for Face Recognition
8			Palette-based Appearance Editing of Neural Radiance Fields
7			Neural Surface Reconstruction Against High Specular Reflections
7			A Generative Model of Unbounded 3D Worlds
11	Zero-Shot Text-to-Parameter Translation	Game Character Auto-Creation	Zero-Shot Text-to-Parameter Translation for Game Character Auto-Creation
7			Animating Sign Language Notation into Pose Sequences
7	Neural Radiance Fields	Animatable Interacting Hands	Neural Radiance Fields for Animatable Interacting Hands
7	Visibility guided Flow Network	Human Reposing	Visibility guided Flow Network for Human Reposing
9	Test-Time Adaptation	Category-Level Object Pose Estimation	Test-Time Adaptation for Category-Level Object Pose Estimation
10	Multi-sensor large-scale dataset	multi-view 3D reconstruction	Multi-sensor large-scale dataset for multi-view 3D reconstruction
8	Multi-modal 3D Semantic Segmentation	Autonomous Driving	Multi-modal 3D Semantic Segmentation for Autonomous Driving
9	Self-positioning Point-based Transformer	Point Cloud Understanding	Self-positioning Point-based Transformer for Point Cloud Understanding
7	Iterative Geometry Encoding Volume	Stereo Matching	Iterative Geometry Encoding Volume for Stereo Matching
9	Towards Scalable Decoders	End-to-End Autonomous Driving	Towards Scalable Decoders for End-to-End Autonomous Driving
8			Toward Stable, Interpretable, and Lightweight Hyperspectral Super-resolution
8			Activating More Pixels in Image Super-Resolution Transformer
8	Omni Aggregation Networks	Lightweight Image Super-Resolution	Omni Aggregation Networks for Lightweight Image Super-Resolution
8			a Large-scale Dataset and a New Method
8	Neural Transformation Fields	Arbitrary-Styled Font Generation	Neural Transformation Fields for Arbitrary-Styled Font Generation
8	Structured Sparsity Learning	Efficient Video Super-Resolution	Structured Sparsity Learning for Efficient Video Super-Resolution
8	Mixed Autoencoder	Self-supervised Visual Representation Learning	Mixed Autoencoder for Self-supervised Visual Representation Learning
10	Shape-Erased Feature Learning	Visible-Infrared Person Re-Identification	Shape-Erased Feature Learning for Visible-Infrared Person Re-Identification
8	Prototype-based Embedding Network	Scene Graph Generation	Prototype-based Embedding Network for Scene Graph Generation
7			Breaking the â€œObjectâ€ in Video Object Segmentation
9	Prior-Driven Supervision	Weakly-Supervised Temporal Action Localization	Prior-Driven Supervision for Weakly-Supervised Temporal Action Localization
